failure_scenario,variant,failure_probability,concurrency,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,V1,0.1,10,P99,10,34.0216,31.8065,5.130936046289322,31.057,34.304,3.2470000000000034,30.190000000000005,45.525999999999996,30.841412890753055,37.20178710924694
F3,V1,0.1,10,throughput,10,242.8585052800641,241.2530643988024,9.984267518702236,238.2765146578746,246.66598247399963,8.389467816125034,227.45732513813846,260.5523702496651,236.67019215906686,249.04681840106133
F3,V1,0.1,50,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,50,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.1,50,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,50,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,50,RAF,10,1.4016000000000002,1.3954,0.014346815364780857,1.3904,1.4148,0.024399999999999977,1.3872,1.4244,1.3927077517103692,1.4104922482896312
F3,V1,0.1,50,DAF,10,1.4016000000000002,1.3954,0.014346815364780857,1.3904,1.4148,0.024399999999999977,1.3872,1.4244,1.3927077517103692,1.4104922482896312
F3,V1,0.1,50,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,50,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,50,P50,10,9.4225,9.253,1.1035103835789979,9.101,9.625,0.5239999999999991,7.184,11.442,8.738537178183881,10.106462821816118
F3,V1,0.1,50,P95,10,42.7887,41.588499999999996,6.003334592818672,40.903999999999996,43.631,2.727000000000004,31.592000000000006,54.95,39.06779466960024,46.50960533039976
F3,V1,0.1,50,P99,10,58.47950000000001,58.355000000000004,7.828501151419588,55.748000000000005,59.337,3.5889999999999986,43.617999999999995,74.432,53.62734471646763,63.331655283532385
F3,V1,0.1,50,throughput,10,1083.5034003215092,1093.0820329171756,30.4065211715115,1058.7398496193532,1108.9946964599562,50.25484684060302,1031.1618926315227,1124.9790657481954,1064.6572432471842,1102.3495573958342
F3,V1,0.2,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.2,10,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.2,10,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.2,10,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.2,10,RAF,10,1.8030000000000002,1.8052000000000001,0.017977022371164064,1.7988,1.8112,0.012399999999999967,1.77,1.8364,1.791857726096827,1.8141422739031734
F3,V1,0.2,10,DAF,10,1.8030000000000002,1.8052000000000001,0.017977022371164064,1.7988,1.8112,0.012399999999999967,1.77,1.8364,1.791857726096827,1.8141422739031734
F3,V1,0.2,10,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.2,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.2,10,P50,10,6.783000000000001,6.4435,0.8129206603353123,6.365,6.775,0.41000000000000014,6.022,8.662,6.279146554641135,7.286853445358868
F3,V1,0.2,10,P95,10,35.170300000000005,33.196,4.781516311101882,32.763999999999996,34.931000000000004,2.1670000000000087,31.118,46.504000000000005,32.20668548638368,38.13391451361633
F3,V1,0.2,10,P99,10,39.4475,37.046499999999995,6.138126121038715,36.164,39.019,2.854999999999997,34.653999999999996,53.842,35.64305001486008,43.251949985139916
F3,V1,0.2,10,throughput,10,129.25487462119867,128.83118910756832,4.069312969699295,127.58421360719215,132.27667551297168,4.692461905779524,121.67655717944338,135.34624411723354,126.73268831192122,131.77706093047613
