experiment_id,group,workload,variant,downstream_capability,failure_scenario,failure_probability,concurrency,duplicate_fanout,retry_fanout,seed,operations,warmup_operations,DER,EOER,LER,RSR,RAF,DAF,RRR,UAR,P50,P95,P99,throughput,selected_for_fault,reached_fault_hook,fault_injected,logical_operations,total_attempts,total_downstream_calls,total_effects,duplicate_operations,exactly_once_operations,zero_effect_operations,unknown_operations,reconciled_operations,replayed_operations,run_dir,final_validation_status
CHARGEPAYMENT_V4_C1_F3_P10_C50_S7009,group_f_generalization,charge_payment,V4,C1,F3,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.3992,1.0,0.0,0.0998,12.835,40.101,59.528999999999996,1022.8249499305681,986,10000,10000,10000,13992,10000,10000,0,10000,0,998,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F3_P10_C50_S7009/CHARGEPAYMENT_V4_C1_F3_P10_C50_S7009_1788686000355,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7000,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.4076,1.0,0.0,0.1019,7.103,19.267,24.498,693.184477495118,1006,10000,10000,10000,14076,10000,10000,0,10000,0,1019,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7000/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7000_1788684869043,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7001,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.4128,1.0,0.0,0.1032,7.905,22.212,27.558999999999997,679.7979172430173,1019,10000,10000,10000,14128,10000,10000,0,10000,0,1032,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7001/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7001_1788684993496,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7002,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.41,1.0,0.0,0.1025,7.391,19.805999999999997,24.096999999999998,692.3462166863483,1058,10000,10000,10000,14100,10000,10000,0,10000,0,1025,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7002/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7002_1788685127674,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7003,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.4064,1.0,0.0,0.1016,7.542,20.432999999999996,26.246,692.6033261936291,1019,10000,10000,10000,14064,10000,10000,0,10000,0,1016,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7003/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7003_1788685241132,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7004,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.3948,1.0,0.0,0.0987,7.411,19.93,24.762,716.0162174625029,1006,10000,10000,10000,13948,10000,10000,0,10000,0,987,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7004/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7004_1788685376305,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7005,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.4116,1.0,0.0,0.1029,7.125,19.524,24.321999999999996,688.8521644485286,1027,10000,10000,10000,14116,10000,10000,0,10000,0,1029,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7005/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7005_1788685509148,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7006,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.3976,1.0,0.0,0.0994,8.112,22.924,29.906,704.1999645944384,1027,10000,10000,10000,13976,10000,10000,0,10000,0,994,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7006/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7006_1788685634832,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7007,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.372,1.0,0.0,0.093,7.493,19.913,25.112000000000002,749.8816974832476,966,10000,10000,10000,13720,10000,10000,0,10000,0,930,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7007/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7007_1788685770337,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7008,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.4084,1.0,0.0,0.1021,7.88,22.083,28.841,684.8605836600908,1072,10000,10000,10000,14084,10000,10000,0,10000,0,1021,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7008/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7008_1788685877786,PASS
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7009,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.41,1.0,0.0,0.1025,7.097,19.582,23.904000000000003,699.0519715636802,1025,10000,10000,10000,14100,10000,10000,0,10000,0,1025,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7009/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7009_1788686012183,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7000,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7000,10000,1000,0.0,1.0,0.0,0.0952,1.0952,1.0,1.0,0.0,34.068,65.811,85.616,1350.1868910797486,975,10000,10000,10000,10952,10000,10000,0,10000,0,0,952,952,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7000/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7000_1788684885704,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7001,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7001,10000,1000,0.0,1.0,0.0,0.103,1.103,1.0,1.0,0.0,36.158,71.25800000000001,89.84700000000001,1260.7022678732621,1030,10000,10000,10000,11030,10000,10000,0,10000,0,0,1030,1030,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7001/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7001_1788685010625,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7002,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7002,10000,1000,0.0,1.0,0.0,0.096,1.096,1.0,1.0,0.0,28.699,62.134,84.313,1273.3397971237662,985,10000,10000,10000,10960,10000,10000,0,10000,0,0,960,960,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7002/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7002_1788685144549,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7003,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7003,10000,1000,0.0,1.0,0.0,0.1026,1.1026,1.0,1.0,0.0,47.275,100.61,139.837,941.7259809248974,1037,10000,10000,10000,11026,10000,10000,0,10000,0,0,1026,1026,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7003/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7003_1788685279553,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7004,10000,1000,0.0,1.0,0.0,0.0968,1.0968,1.0,1.0,0.0,35.752,68.936,86.694,1287.5456667236515,964,10000,10000,10000,10968,10000,10000,0,10000,0,0,968,968,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004_1788685392740,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7005,10000,1000,0.0,1.0,0.0,0.1011,1.1011,1.0,1.0,0.0,35.399,68.787,87.32900000000001,1295.9738826735504,1022,10000,10000,10000,11011,10000,10000,0,10000,0,0,1011,1011,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005_1788685525805,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7006,10000,1000,0.0,1.0,0.0,0.0975,1.0975,1.0,1.0,0.0,21.674,56.311,76.753,1199.2644815558542,1018,10000,10000,10000,10975,10000,10000,0,10000,0,0,975,975,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006_1788685651555,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7007,10000,1000,0.0,1.0,0.0,0.1009,1.1009,1.0,1.0,0.0,36.733,71.02199999999999,91.297,1250.5116171682025,1021,10000,10000,10000,11009,10000,10000,0,10000,0,0,1009,1009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007_1788685786019,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7008,10000,1000,0.0,1.0,0.0,0.0933,1.0933,1.0,1.0,0.0,50.909,104.60499999999999,142.348,887.4110402646587,1030,10000,10000,10000,10933,10000,10000,0,10000,0,0,933,933,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008_1788685915129,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.0993,1.0993,1.0,1.0,0.0,36.612,70.482,92.181,1253.331029650366,983,10000,10000,10000,10993,10000,10000,0,10000,0,0,993,993,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009_1788686029127,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7000,10000,1000,0.0,1.0,0.0,0.101,1.202,1.0,0.5,0.0,11.824,23.442999999999998,29.151999999999997,1086.5611172624044,1027,10000,10000,10000,12020,10000,10000,0,10000,0,0,1010,1010,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000_1788684894899,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7001,10000,1000,0.0,1.0,0.0,0.1005,1.201,1.0,0.5,0.0,12.149,23.578,30.911,1082.6384304191813,986,10000,10000,10000,12010,10000,10000,0,10000,0,0,1005,1005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001_1788685027473,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7002,10000,1000,0.0,1.0,0.0,0.1031,1.2062,1.0,0.5,0.0,14.334,32.844,44.701,996.6520241832893,1037,10000,10000,10000,12062,10000,10000,0,10000,0,0,1031,1031,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002_1788685154192,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7003,10000,1000,0.0,1.0,0.0,0.0982,1.1964,1.0,0.5,0.0,13.004,25.788,34.161,1074.1182637831985,967,10000,10000,10000,11964,10000,10000,0,10000,0,0,982,982,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003_1788685293443,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7004,10000,1000,0.0,1.0,0.0,0.0997,1.1994,1.0,0.5,0.0,14.399,31.447,41.385000000000005,1017.2420458480494,972,10000,10000,10000,11994,10000,10000,0,10000,0,0,997,997,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004_1788685402230,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7005,10000,1000,0.0,1.0,0.0,0.0954,1.1908,1.0,0.5,0.0,12.833,25.626,34.961,1090.6862792899487,1005,10000,10000,10000,11908,10000,10000,0,10000,0,0,954,954,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005_1788685535292,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7006,10000,1000,0.0,1.0,0.0,0.1021,1.2042,1.0,0.5,0.0,11.967,24.219,31.601,1071.2637868922932,1013,10000,10000,10000,12042,10000,10000,0,10000,0,0,1021,1021,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006_1788685668898,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7007,10000,1000,0.0,1.0,0.0,0.1005,1.201,1.0,0.5,0.0,13.97,29.836000000000002,40.906,1017.3474024011539,973,10000,10000,10000,12010,10000,10000,0,10000,0,0,1005,1005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007_1788685795876,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7008,10000,1000,0.0,1.0,0.0,0.0943,1.1886,1.0,0.5,0.0,13.15,26.09,33.395,1098.9502301235168,989,10000,10000,10000,11886,10000,10000,0,10000,0,0,943,943,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008_1788685929654,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.1007,1.2014,1.0,0.5,0.0,15.615,34.53,45.986000000000004,978.0976344462044,996,10000,10000,10000,12014,10000,10000,0,10000,0,0,1007,1007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009_1788686038786,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7000,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,40.658,79.341,99.499,1858.698706525434,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7000/CREATEORDER_V0_C0_F0_P0_C100_S7000_1788132715775,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7001,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.011,88.031,107.504,1749.8286802416942,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7001/CREATEORDER_V0_C0_F0_P0_C100_S7001_1788319561121,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7002,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,55.557,93.037,112.295,1722.6300132025872,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7002/CREATEORDER_V0_C0_F0_P0_C100_S7002_1788321325619,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7003,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,71.427,165.571,204.413,899.5985837646922,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7003/CREATEORDER_V0_C0_F0_P0_C100_S7003_1788324146217,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7004,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,75.94,161.757,206.469,1178.2092702505772,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7004/CREATEORDER_V0_C0_F0_P0_C100_S7004_1788325561153,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,55.19,94.34,116.359,1726.0622517627892,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7005/CREATEORDER_V0_C0_F0_P0_C100_S7005_1788326322920,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7006,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.246,89.827,108.895,1714.7781618509791,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7006/CREATEORDER_V0_C0_F0_P0_C100_S7006_1788326991887,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7007,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.207,77.732,99.637,1693.1500574050913,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7007/CREATEORDER_V0_C0_F0_P0_C100_S7007_1788329588636,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7008,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.748,85.249,111.684,1692.2323570834017,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7008/CREATEORDER_V0_C0_F0_P0_C100_S7008_1788330351364,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7009,group_a_baseline,create_order,V0,C0,F0,0.0,100,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,78.966,173.973,217.865,1122.638601558133,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7009/CREATEORDER_V0_C0_F0_P0_C100_S7009_1788331053216,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7000,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.482,10.443,19.74,1424.4009985706082,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7000/CREATEORDER_V0_C0_F0_P0_C10_S7000_1788132700324,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7001,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.063,9.911,11.955,1394.7802221463805,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7001/CREATEORDER_V0_C0_F0_P0_C10_S7001_1788319545036,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7002,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.633,15.089,18.551,1088.3880936585308,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7002/CREATEORDER_V0_C0_F0_P0_C10_S7002_1788321306227,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7003,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0005,1.0,0.0,0.0,12.079,18.482,23.095,10.671948216596501,0,0,0,10000,10005,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7003/CREATEORDER_V0_C0_F0_P0_C10_S7003_1788323189296,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7004,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.597,8.98,10.222,1505.2927266325985,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7004/CREATEORDER_V0_C0_F0_P0_C10_S7004_1788325525336,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.821,9.266,10.357,1456.838689802997,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7005/CREATEORDER_V0_C0_F0_P0_C10_S7005_1788326307644,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7006,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.641,9.054,10.136,1497.6649510707189,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7006/CREATEORDER_V0_C0_F0_P0_C10_S7006_1788326976853,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7007,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.756,14.837,18.988,1081.548409269513,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7007/CREATEORDER_V0_C0_F0_P0_C10_S7007_1788329569293,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7008,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.681,9.137,10.092,1489.5501813468707,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7008/CREATEORDER_V0_C0_F0_P0_C10_S7008_1788330329286,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7009,group_a_baseline,create_order,V0,C0,F0,0.0,10,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.831,9.313,10.611,1459.6790623205768,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7009/CREATEORDER_V0_C0_F0_P0_C10_S7009_1788331016850,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7000,group_a_baseline,create_order,V0,C0,F0,0.0,1,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.648,10.738,11.663,129.68291483133476,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7000/CREATEORDER_V0_C0_F0_P0_C1_S7000_1788132614627,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7001,group_a_baseline,create_order,V0,C0,F0,0.0,1,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.987,8.022,9.362,161.55028595370925,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7001/CREATEORDER_V0_C0_F0_P0_C1_S7001_1788319473897,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7002,group_a_baseline,create_order,V0,C0,F0,0.0,1,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.425,6.75,7.968,70.55058559377592,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7002/CREATEORDER_V0_C0_F0_P0_C1_S7002_1788321044726,PASS
