experiment_id,run_dir,DER_delta,EOER_delta,LER_delta,RSR_delta,RAF_delta,DAF_delta,RRR_delta,UAR_delta,P50_delta,P95_delta,P99_delta,throughput_recomputed_from_event_span,throughput_summary,logical_operations_delta,PASS_FAIL
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004_1788685392740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.5456667236515,1128.1011826425622,0,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7005_1788685525805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.9738826735504,1126.5377643472075,0,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7006_1788685651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.2644815558542,1037.5538321910226,0,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7007_1788685786019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.5116171682025,1081.0350224548515,0,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7008_1788685915129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.4110402646587,717.0159065133729,0,PASS
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7009_1788686029127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.331029650366,1103.1444755719865,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7000_1788684894899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.5611172624044,961.918692846786,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7001_1788685027473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.6384304191813,957.7085417322988,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7002_1788685154192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6520241832893,893.5113304427049,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7003_1788685293443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.1182637831985,941.5524832679462,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004_1788685402230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.2420458480494,899.8109718695798,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7005_1788685535292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.6862792899487,965.0082183107276,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7006_1788685668898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.2637868922932,943.2863324118704,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7007_1788685795876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.3474024011539,904.5496671977257,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7008_1788685929654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.9502301235168,966.1580783573426,0,PASS
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7009_1788686038786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0976344462044,866.3496409319503,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7000/CREATEORDER_V0_C0_F0_P0_C100_S7000_1788132715775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.698706525434,1625.493202993264,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7001/CREATEORDER_V0_C0_F0_P0_C100_S7001_1788319561121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.8286802416942,1535.7633177259975,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7002/CREATEORDER_V0_C0_F0_P0_C100_S7002_1788321325619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.6300132025872,1500.8198448249013,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7003/CREATEORDER_V0_C0_F0_P0_C100_S7003_1788324146217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.5985837646922,812.2302238937986,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7004/CREATEORDER_V0_C0_F0_P0_C100_S7004_1788325561153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.2092702505772,949.130839970375,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7005/CREATEORDER_V0_C0_F0_P0_C100_S7005_1788326322920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0622517627892,1507.198489259815,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7006/CREATEORDER_V0_C0_F0_P0_C100_S7006_1788326991887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.7781618509791,1511.8904412338266,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7007/CREATEORDER_V0_C0_F0_P0_C100_S7007_1788329588636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.1500574050913,1485.6097389146887,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7008/CREATEORDER_V0_C0_F0_P0_C100_S7008_1788330351364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.2323570834017,1489.2332229744975,0,PASS
CREATEORDER_V0_C0_F0_P0_C100_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C100_S7009/CREATEORDER_V0_C0_F0_P0_C100_S7009_1788331053216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.638601558133,903.4816958591377,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7000/CREATEORDER_V0_C0_F0_P0_C10_S7000_1788132700324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.4009985706082,1281.331931404037,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7001/CREATEORDER_V0_C0_F0_P0_C10_S7001_1788319545036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.7802221463805,1200.1147952212912,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7002/CREATEORDER_V0_C0_F0_P0_C10_S7002_1788321306227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.3880936585308,870.8836625491085,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7003/CREATEORDER_V0_C0_F0_P0_C10_S7003_1788323189296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.671948216596501,10.6612352459062,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7004/CREATEORDER_V0_C0_F0_P0_C10_S7004_1788325525336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.2927266325985,1335.9485960162888,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7005/CREATEORDER_V0_C0_F0_P0_C10_S7005_1788326307644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.838689802997,1287.5185930731732,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7006/CREATEORDER_V0_C0_F0_P0_C10_S7006_1788326976853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.6649510707189,1325.6449811523319,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7007/CREATEORDER_V0_C0_F0_P0_C10_S7007_1788329569293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.548409269513,872.6887466162094,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7008/CREATEORDER_V0_C0_F0_P0_C10_S7008_1788330329286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.5501813468707,1317.984110612645,0,PASS
CREATEORDER_V0_C0_F0_P0_C10_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C10_S7009/CREATEORDER_V0_C0_F0_P0_C10_S7009_1788331016850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.6790623205768,1287.327489441549,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7000/CREATEORDER_V0_C0_F0_P0_C1_S7000_1788132614627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.68291483133476,119.09898499354789,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7001/CREATEORDER_V0_C0_F0_P0_C1_S7001_1788319473897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.55028595370925,141.38455354781232,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7002/CREATEORDER_V0_C0_F0_P0_C1_S7002_1788321044726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.55058559377592,67.86075947777834,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7003/CREATEORDER_V0_C0_F0_P0_C1_S7003_1788322056687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875954091013924,8.83219197893775,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7004/CREATEORDER_V0_C0_F0_P0_C1_S7004_1788325450715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.54994060990768,134.72542989675117,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7005/CREATEORDER_V0_C0_F0_P0_C1_S7005_1788326234365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.27185396617287,137.23474269426424,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7006/CREATEORDER_V0_C0_F0_P0_C1_S7006_1788326911581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18290154871528,154.15641602945428,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7007/CREATEORDER_V0_C0_F0_P0_C1_S7007_1788329474060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.20528208606052,135.34085527852838,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7008/CREATEORDER_V0_C0_F0_P0_C1_S7008_1788330266500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.225055605185,160.33208491958626,0,PASS
CREATEORDER_V0_C0_F0_P0_C1_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C1_S7009/CREATEORDER_V0_C0_F0_P0_C1_S7009_1788330948893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.93695782411436,148.05894843702276,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7000/CREATEORDER_V0_C0_F0_P0_C50_S7000_1788132708768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.7073805832472,1560.0942386332274,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7001/CREATEORDER_V0_C0_F0_P0_C50_S7001_1788319553778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.8572771500678,1445.0277920304397,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7002/CREATEORDER_V0_C0_F0_P0_C50_S7002_1788321318126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.4847616229238,1415.208037880018,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7003/CREATEORDER_V0_C0_F0_P0_C50_S7003_1788324134950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.7711017999711,940.7290992332896,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7004/CREATEORDER_V0_C0_F0_P0_C50_S7004_1788325533225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.5294240532482,1550.0353315181421,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7005/CREATEORDER_V0_C0_F0_P0_C50_S7005_1788326315821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.7065056456918,1494.144706011644,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7006/CREATEORDER_V0_C0_F0_P0_C50_S7006_1788326984812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.9014601445747,1501.07078642678,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7007/CREATEORDER_V0_C0_F0_P0_C50_S7007_1788329581174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.1175132320097,1417.9747217164297,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7008/CREATEORDER_V0_C0_F0_P0_C50_S7008_1788330344119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.5882734313088,1466.6382684908124,0,PASS
CREATEORDER_V0_C0_F0_P0_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F0_P0_C50_S7009/CREATEORDER_V0_C0_F0_P0_C50_S7009_1788331025029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.8469058691358,1454.3117425878645,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7000/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7000_1788649387864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39225535787854,69.96063745040308,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7001/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7001_1788651097731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.67630913320926,66.89355227838085,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7002/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7002_1788652798241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40697684478837,67.37015348118388,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7003/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7003_1788654514538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.30150335707162,62.74775760458585,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7004/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7004_1788656330222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7010571323564,63.29235905334894,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7005/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7005_1788658053956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3876766140097,67.42697042163945,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7006/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7006_1788659741560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.90732047347632,67.88325960778364,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7007/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7007_1788661444699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.75120049996525,66.86040943482034,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7008/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7008_1788663138141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.79421210580126,67.83943699146936,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7009/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7009_1788664867648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.70357399936815,70.44751334128219,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7000/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7000_1788649283585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.2154814325031,295.4820816597343,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7001/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7001_1788650972873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.64964278144856,239.6227872569474,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7002/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7002_1788652674488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.91637200520984,243.13295271968525,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7003/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7003_1788654389218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0998149285567,239.09900434852742,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7004/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7004_1788656194810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.81260189183368,222.41747654247683,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7005/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7005_1788657929948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6046671235896,238.9562772585682,0,PASS
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7006/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7006_1788659618481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.4009348148188,244.48896157844158,0,PASS
